id;Tbf;Taf;raw.decrease;norm.decrease;normEBS.decrease;het.decrease;plateau_slope;maxfluo;well_pcr;sample;calib;pop;generation;ratio;plate_qpcr_id;competition;experiment_batch;setup;predicted_freq
plate1#N20;77.26;85.51;0.179686757361757;0.0470696252850109;0.108300681047242;0;0;7.91827183624335;N20;G3-Z06;NA;Z06;3;NA;plate1;V5;RA;5&6;0.53107751677594
plate1#N22;79.37;85.57;0;0;0;0;0.00129534526799696;7.38068134316407;N22;G6-N04;NA;N04;6;NA;plate1;V5;VFP;4;0.0718182043956906
plate1#N3;77.81;85.51;0.154733366321789;0.0291880947082007;0.0859268517775661;0;0.00769202136459114;8.71457739909027;N3;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;0.472515812305067
plate1#N6;80.06;85.51;0;0;0;0;0.00812862746625845;9.14417380600114;N6;G6-N02;NA;N02;6;NA;plate1;V5;DW;2;0.0718182043956906
plate1#N9;77.81;85.45;0.130784977468069;0.0211440244334482;0.0683722045780824;0;0;5.96501312700837;N9;G3-Z04;NA;Z04;3;NA;plate1;V5;VFP;4;0.415499121159209
plate1#O18;77.35;85.19;0.246406574085928;0.103942406053454;0.179408230016923;0;0.00475325972902728;5.9920324941519;O18;G1-N06;NA;N06;1;NA;plate1;V5;RA;5&6;0.688820454992556
plate1#O24;79.97;85.03;0;0;0;0;0.0328450795983806;6.88165083114335;O24;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;0.0718182043956906
plate1#O3;78.01;85.51;0.14870001656559;0.0353399570216215;0.0935080054096655;0;0.00329827512636771;8.50568021312143;O3;5-50%;calib;5-50%;NA;50%;plate1;V5;NA;NA;0.493518000562032
plate1#O6;80.09;85.51;0;0;NA;0;0.00260712640855413;8.93677818002033;O6;5-25%;calib;5-25%;NA;25%;plate1;V5;NA;NA;NA
plate1#P10;78.28;85.51;0;0;0;0;0.00811323100146102;8.98586151837839;P10;5-0%;calib;5-0%;NA;0%;plate1;V5;NA;NA;0.0718182043956906
plate1#P15;77.38;85.22;0.148172969746584;0.0282125400931768;0.0929629610869698;0;0.00659779649009669;7.35811653720689;P15;G3-N05;NA;N05;3;NA;plate1;V5;RA;5&6;0.492064491459276
plate1#P16;80.12;85.19;0;0;0;0;0.0114925931550148;6.96821036939015;P16;G1-Z04;NA;Z04;1;NA;plate1;V5;VFP;4;0.0718182043956906
plate1#P17;78.15;85.13;0.27590900772942;0.160693862303516;0.238639219593029;0;0.005089119118097;6.47885304882088;P17;5-75%;calib;5-75%;NA;75%;plate1;V5;NA;NA;0.759094568141937
plate1#P3;77.58;85.45;0.140958349862036;0.0331818733515714;0.0837447054000435;NA;0.0108279409081033;9.71260897846376;P3;G1-Z01;NA;Z01;1;NA;plate1;V5;DW;1;0.466107279045326
plate1#P6;80.12;85.19;0;0;0;0;0.0113827167909127;9.13648533403759;P6;G3-N03;NA;N03;3;NA;plate1;V5;VFP;3;0.0718182043956906
